player_id,registration_date,days_since_registration,segment,total_playtime_hours,session_frequency_per_week,avg_session_duration_min,total_spending_usd,days_since_last_login,achievement_count,friend_count,chat_messages_sent,in_game_purchases_count,level_reached,churn_probability,churned_7day,churned_30day
P2347,2025-12-15,14,Casual,16.8,1.3,33.2,0.0,7,45,3,2,0,8,0.728,1,0
P5761,2025-06-18,194,Whale,207.9,7.0,131.0,777.87,4,97,40,529,51,100,0.0,0,0
P6495,2025-08-02,149,Casual,41.7,2.1,20.9,0.0,0,45,7,4,0,20,0.3289,0,0
P10989,2025-04-06,267,Hardcore,136.2,14.0,89.0,98.24,2,112,64,135,6,68,0.0,0,0
P3993,2025-12-19,10,Casual,6.3,1.8,12.3,0.0,13,45,0,12,0,3,0.8736,1,0
P2920,2025-07-27,155,Regular,38.1,5.1,41.4,1.15,5,75,23,68,1,19,0.1788,0,0
P7507,2025-11-21,38,Hardcore,101.2,8.9,102.2,92.51,0,112,21,120,6,50,0.0,0,0
P2593,2025-11-28,31,Casual,9.0,3.1,8.7,0.0,0,45,0,0,0,4,0.2825,0,0
P10102,2025-10-09,81,Casual,42.6,2.9,5.6,0.0,5,45,1,0,0,21,0.5001,0,0
P7336,2025-11-21,38,Casual,2.4,1.4,5.0,0.0,4,45,8,8,0,1,0.3862,0,0
P7344,2025-11-21,38,Regular,30.3,5.1,23.1,30.19,7,75,10,54,2,15,0.3452,1,0
P1571,2025-07-14,168,Hardcore,145.7,12.6,99.3,36.28,0,112,31,105,2,72,0.0,0,0
P3990,2025-05-28,215,Casual,31.7,0.9,23.8,0.0,0,45,3,0,0,15,0.2823,0,0
P3225,2025-10-31,59,Regular,32.0,4.9,35.2,5.01,1,75,6,32,1,16,0.1093,0,0
P10200,2025-12-27,2,Hardcore,162.9,9.7,102.9,127.83,0,112,28,125,8,81,0.0,0,0
P4333,2025-07-04,178,Casual,11.9,2.6,17.1,0.0,3,45,4,3,0,5,0.4303,0,0
P3639,2025-08-28,123,Regular,21.3,2.9,27.3,34.51,1,75,6,84,2,10,0.1623,0,0
P6801,2025-11-30,29,Casual,1.0,2.0,6.2,0.0,12,45,1,1,0,0,0.9212,1,0
P10003,2025-12-22,7,Regular,51.7,4.4,54.4,30.18,0,75,18,70,2,25,0.1965,0,0
P1672,2025-12-09,20,Casual,4.3,1.3,19.6,0.0,4,45,3,0,0,2,0.5703,0,0
P10509,2025-09-06,114,Casual,7.4,1.1,19.2,5.0,2,45,4,4,1,3,0.2947,0,0
P8187,2024-12-29,365,Casual,1.5,0.7,7.6,0.0,3,45,4,2,0,0,0.3323,0,0
P6203,2025-12-10,19,Regular,63.6,3.7,15.5,11.47,5,75,10,37,1,31,0.3424,0,0
P4932,2025-12-23,6,Regular,36.5,5.6,37.0,78.18,0,75,8,69,5,18,0.1958,0,0
P4961,2025-10-13,77,Casual,3.5,0.5,5.0,0.0,10,45,5,8,0,1,0.7406,1,0
P10230,2025-11-19,40,Regular,26.4,6.8,91.8,45.3,0,75,7,94,3,13,0.0117,0,0
P8803,2025-12-06,23,Casual,16.2,1.9,16.8,0.0,0,45,9,41,0,8,0.4912,0,0
P8402,2025-12-23,6,Regular,43.2,9.2,36.4,26.69,9,75,24,62,1,21,0.4715,1,0
P1909,2025-12-06,23,Casual,36.2,2.3,8.5,0.0,0,45,1,4,0,18,0.5079,0,0
P4224,2025-11-08,51,Casual,7.9,2.9,19.4,0.0,25,45,11,8,0,3,0.7486,1,0
P7522,2025-07-20,162,Hardcore,104.5,15.3,91.7,69.73,0,112,31,236,4,52,0.0,0,0
P6763,2025-12-24,5,Casual,1.4,0.5,10.6,0.0,6,45,3,9,0,0,0.6788,0,0
P4730,2025-11-22,37,Casual,48.6,2.8,7.9,0.0,1,45,6,1,0,24,0.3557,0,0
P1917,2025-10-29,61,Hardcore,136.9,12.6,58.8,125.67,4,112,17,136,8,68,0.0,0,0
P1969,2025-12-10,19,Regular,43.8,5.0,51.4,33.45,3,75,22,34,2,21,0.4043,0,0
P7861,2025-11-26,33,Hardcore,160.4,15.1,173.3,74.49,1,112,27,157,4,80,0.0,0,0
P2027,2025-11-03,56,Hardcore,174.4,17.3,84.1,81.57,0,112,30,204,5,87,0.0,0,0
P9893,2025-10-20,70,Regular,20.9,8.9,83.3,56.83,2,75,13,92,3,10,0.0854,0,0
P9311,2025-07-06,176,Casual,2.9,1.0,7.6,0.0,2,45,3,17,0,1,0.2785,0,0
P10725,2025-09-12,108,Whale,188.2,16.3,102.9,943.03,3,97,55,270,62,94,0.0,0,0
P1348,2025-10-24,66,Casual,27.3,1.1,19.0,0.0,3,45,14,0,0,13,0.4468,0,0
P9400,2025-08-08,143,Regular,71.8,7.7,67.9,33.99,1,75,16,21,2,35,0.1328,0,0
P10500,2025-12-13,16,Regular,58.1,5.3,43.3,25.39,1,75,10,43,1,29,0.2698,0,0
P9353,2025-05-09,234,Regular,33.3,3.9,62.2,31.82,1,75,7,70,2,16,0.1955,0,0
P3360,2025-08-17,134,Casual,34.8,2.4,6.2,0.0,4,45,0,3,0,17,0.5435,0,0
P4726,2024-12-29,365,Casual,1.9,3.0,12.4,0.0,5,45,0,7,0,0,0.4754,0,0
P7118,2025-11-28,31,Casual,18.3,1.4,24.6,0.0,0,45,8,2,0,9,0.3113,0,0
P9376,2025-07-23,159,Casual,5.8,1.1,11.3,0.0,3,45,10,3,0,2,0.3434,0,0
P1551,2025-11-13,46,Hardcore,148.2,14.3,55.1,59.04,2,112,58,122,3,74,0.0,0,0
P1794,2025-12-12,17,Casual,17.9,1.3,27.4,10.0,10,45,2,6,1,8,0.8075,1,0
P7113,2024-12-29,365,Regular,48.0,3.8,58.5,31.04,1,75,18,36,2,24,0.0497,0,0
P4750,2025-12-22,7,Hardcore,180.4,11.9,58.1,45.67,0,112,47,182,3,90,0.0148,0,0
P6521,2024-12-29,365,Regular,12.7,5.0,53.6,4.05,3,75,16,24,1,6,0.1503,0,0
P8932,2025-10-14,76,Regular,27.7,2.4,29.7,24.86,5,75,11,62,1,13,0.3132,0,0
P10236,2025-10-23,67,Casual,1.9,2.3,12.7,0.0,8,45,4,10,0,0,0.6143,1,0
P3730,2025-12-07,22,Regular,39.6,2.6,30.3,22.78,3,75,22,62,1,19,0.2887,0,0
P5340,2025-11-24,35,Regular,52.7,2.9,39.8,34.35,5,75,12,58,2,26,0.2149,0,0
P2710,2025-07-08,174,Casual,24.1,1.4,9.1,0.0,3,45,1,20,0,12,0.4794,0,0
P9806,2024-12-29,365,Regular,35.9,2.7,36.3,24.66,1,75,14,60,1,17,0.0769,0,0
P10458,2025-12-03,26,Regular,29.3,4.5,19.9,18.07,1,75,12,52,1,14,0.3611,0,0
P8186,2025-11-12,47,Regular,28.8,3.7,34.2,66.08,0,75,8,37,4,14,0.0991,0,0
P1172,2025-10-26,64,Regular,49.0,5.6,25.1,6.83,4,75,12,67,1,24,0.1989,0,0
P5306,2025-12-15,14,Regular,59.5,4.7,39.5,37.56,0,75,10,37,2,29,0.2852,0,0
P3641,2025-09-18,102,Casual,31.1,1.2,11.8,0.0,10,45,2,33,0,15,0.7278,1,0
P10144,2025-12-17,12,Regular,76.7,9.4,20.8,36.05,9,75,33,93,2,38,0.5181,1,0
P1629,2025-10-24,66,Casual,2.9,3.4,6.0,0.0,3,45,2,16,0,1,0.4166,0,0
P3050,2025-11-30,29,Regular,41.3,6.0,44.3,21.06,0,75,24,43,1,20,0.2433,0,0
P3251,2025-08-16,135,Hardcore,183.2,5.1,182.6,97.23,4,112,27,153,6,91,0.0,0,0
P9786,2025-12-15,14,Regular,61.8,5.5,40.4,42.69,2,75,14,46,2,30,0.3131,0,0
P4073,2025-10-20,70,Casual,13.2,1.1,18.3,0.0,0,45,3,6,0,6,0.351,0,0
P1967,2025-10-13,77,Casual,15.6,0.9,5.6,0.0,10,45,1,15,0,7,0.616,1,0
P9994,2025-07-12,170,Casual,10.3,1.1,14.5,10.0,2,45,3,0,1,5,0.4438,0,0
P7885,2025-11-09,50,Hardcore,202.9,10.7,49.3,73.94,0,112,35,234,4,100,0.0,0,0
P4875,2025-12-23,6,Regular,61.8,6.4,21.6,7.23,2,75,16,45,1,30,0.3322,0,0
P7294,2025-12-03,26,Hardcore,141.8,12.1,128.3,94.08,1,112,30,111,6,70,0.0,0,0
P3208,2025-11-20,39,Casual,17.3,0.5,9.3,0.0,4,45,8,9,0,8,0.3767,0,0
P5145,2025-09-29,91,Regular,35.5,6.2,39.2,47.61,0,75,12,53,3,17,0.0452,0,0
P5875,2025-10-06,84,Regular,42.4,9.1,55.2,69.96,5,75,5,108,4,21,0.1685,0,0
P6299,2025-11-15,44,Casual,28.3,2.4,14.0,0.0,15,45,4,7,0,14,0.7548,1,0
P2512,2025-07-09,173,Whale,235.9,5.2,38.5,679.69,0,97,34,283,45,100,0.0,0,0
P9583,2025-07-24,158,Casual,33.0,0.9,5.0,0.0,1,45,3,15,0,16,0.3811,0,0
P6359,2025-11-25,34,Regular,27.7,9.2,10.2,12.31,0,75,18,27,1,13,0.1727,0,0
P7955,2025-11-02,57,Casual,8.0,1.9,6.8,0.0,0,45,4,2,0,4,0.3058,0,0
P7696,2025-09-17,103,Regular,25.5,8.7,15.0,25.92,3,75,6,59,1,12,0.149,0,0
P6713,2025-07-09,173,Hardcore,153.3,11.6,111.3,99.23,3,112,33,83,6,76,0.0,0,0
P6654,2025-09-03,117,Casual,47.2,0.9,12.9,0.0,17,45,0,14,0,23,0.8313,1,0
P10655,2025-09-17,103,Regular,23.5,8.7,35.0,53.79,1,75,16,21,3,11,0.0802,0,0
P8289,2025-10-19,71,Hardcore,184.1,14.6,127.8,81.97,0,112,20,198,5,92,0.0,0,0
P5770,2025-07-06,176,Casual,17.1,4.6,9.1,0.0,7,45,4,17,0,8,0.4718,1,0
P4567,2025-11-05,54,Regular,28.7,2.8,27.5,25.23,1,75,3,46,1,14,0.0828,0,0
P4515,2025-10-19,71,Hardcore,118.8,9.6,75.2,47.06,0,112,46,186,3,59,0.0,0,0
P8662,2025-02-06,326,Hardcore,207.8,10.8,89.4,49.24,0,112,54,132,3,100,0.0,0,0
P7593,2025-11-08,51,Hardcore,171.0,15.6,84.1,69.56,0,112,18,177,4,85,0.0,0,0
P4874,2025-11-13,46,Casual,18.4,2.8,14.9,0.0,5,45,0,14,0,9,0.5766,0,0
P7558,2025-07-30,152,Hardcore,134.4,12.4,158.4,52.18,5,112,77,176,3,67,0.0,0,0
P3069,2025-11-24,35,Casual,1.0,2.5,27.2,0.0,10,45,1,7,0,0,0.7046,1,0
P9963,2025-12-10,19,Casual,25.6,4.5,9.1,0.0,6,45,10,2,0,12,0.5997,0,0
P4572,2025-04-30,243,Hardcore,144.1,19.1,89.5,59.77,0,112,59,159,3,72,0.0,0,0
P5226,2025-10-25,65,Casual,1.0,1.7,28.2,0.0,0,45,9,10,0,0,0.2748,0,0
P2520,2025-09-16,104,Casual,4.7,2.2,17.7,0.0,3,45,1,14,0,2,0.4381,0,0
P10763,2025-11-28,31,Hardcore,117.0,16.5,79.0,40.98,1,112,25,122,2,58,0.0,0,0
P8155,2025-11-23,36,Hardcore,100.4,13.8,175.6,67.75,0,112,39,94,4,50,0.0,0,0
P7368,2025-11-09,50,Regular,30.3,9.2,36.9,5.76,1,75,13,37,1,15,0.1738,0,0
P7776,2025-09-26,94,Regular,33.4,6.1,46.4,21.55,5,75,31,34,1,16,0.2616,0,0
P6551,2025-11-27,32,Casual,4.9,0.8,8.1,0.0,4,45,0,7,0,2,0.4811,0,0
P3708,2025-11-05,54,Casual,1.0,3.1,5.0,0.0,1,45,14,23,0,0,0.2167,0,0
P10892,2025-09-15,105,Hardcore,151.4,14.4,96.8,105.98,1,112,39,135,7,75,0.0,0,0
P7627,2025-09-02,118,Regular,44.8,1.9,45.6,105.44,2,75,41,53,7,22,0.0753,0,0
P7815,2025-12-28,1,Casual,19.6,4.2,14.1,0.0,4,45,4,9,0,9,0.6401,0,0
P8448,2025-11-25,34,Regular,36.9,2.4,26.8,10.7,0,75,32,101,1,18,0.0622,0,0
P10478,2025-11-28,31,Casual,9.0,2.7,15.6,0.0,1,45,3,32,0,4,0.3434,0,0
P6784,2025-09-27,93,Casual,15.5,1.4,7.4,0.0,0,45,4,1,0,7,0.2502,0,0
P7633,2025-12-20,9,Regular,33.9,8.6,31.3,39.67,0,75,11,21,2,16,0.269,0,0
P10555,2025-10-29,61,Hardcore,120.3,7.8,60.5,37.99,6,112,35,151,2,60,0.099,0,0
P9950,2025-02-14,318,Casual,11.6,1.2,29.4,0.0,3,45,5,0,0,5,0.4333,0,0
P5784,2025-11-07,52,Regular,40.6,4.1,35.9,30.98,2,75,24,36,2,20,0.0,0,0
P6150,2025-09-11,109,Casual,1.0,0.9,13.9,0.0,0,45,1,28,0,0,0.3329,0,0
P5696,2025-12-17,12,Regular,41.2,7.9,54.0,74.97,10,75,10,15,4,20,0.6031,1,0
P8140,2025-09-12,108,Hardcore,220.3,10.8,97.7,86.66,6,112,37,145,5,100,0.0461,0,0
P6339,2025-12-22,7,Casual,6.1,5.5,7.4,0.0,8,45,4,10,0,3,0.697,1,0
P5638,2025-09-12,108,Hardcore,110.3,6.8,57.8,166.26,6,112,57,211,11,55,0.0571,0,0
P4594,2025-11-05,54,Regular,22.7,8.9,59.0,30.88,7,75,22,37,2,11,0.3642,1,0
P6976,2025-11-03,56,Casual,6.8,0.9,17.6,0.0,5,45,0,14,0,3,0.4878,0,0
P9797,2025-06-14,198,Regular,53.6,6.1,71.2,40.78,0,75,21,33,2,26,0.108,0,0
P8300,2025-11-08,51,Casual,5.8,0.5,24.6,0.0,4,45,3,13,0,2,0.3614,0,0
P3768,2025-11-28,31,Regular,33.2,3.2,35.7,32.95,1,75,28,50,2,16,0.1648,0,0
P9801,2025-07-23,159,Casual,2.6,1.4,11.9,0.0,0,45,5,3,0,1,0.4018,0,0
P2820,2025-05-14,229,Casual,10.3,5.2,12.3,0.0,1,45,3,21,0,5,0.2729,0,0
P5903,2025-12-09,20,Casual,4.0,3.7,8.0,0.0,3,45,3,0,0,2,0.4748,0,0
P7578,2025-12-25,4,Casual,9.8,0.8,10.0,0.0,12,45,2,14,0,4,0.9377,1,0
P5390,2025-12-28,1,Casual,7.5,1.1,17.9,0.0,3,45,3,3,0,3,0.6215,0,0
P6362,2025-12-16,13,Regular,78.3,6.2,29.8,34.63,0,75,6,33,2,39,0.1868,0,0
P1782,2025-05-20,223,Casual,2.7,3.0,11.8,0.0,7,45,0,5,0,1,0.5049,1,0
P9576,2025-09-14,106,Regular,35.9,3.2,30.6,33.33,2,75,26,32,2,17,0.1901,0,0
P8871,2025-03-20,284,Casual,6.0,1.6,14.6,0.0,0,45,1,0,0,3,0.3748,0,0
P6209,2025-12-21,8,Casual,3.9,1.1,7.6,0.0,4,45,5,17,0,1,0.6321,0,0
P10330,2025-12-21,8,Regular,33.7,5.6,78.4,13.81,8,75,29,63,1,16,0.4259,1,0
P10471,2025-01-30,333,Regular,50.1,7.4,73.9,22.92,3,75,18,26,1,25,0.1606,0,0
P1568,2025-05-06,237,Hardcore,121.4,10.2,97.1,71.23,1,112,35,99,4,60,0.0,0,0
P7067,2025-12-09,20,Casual,6.2,0.8,5.5,0.0,2,45,6,1,0,3,0.5488,0,0
P5715,2025-12-17,12,Casual,1.0,1.1,13.3,0.0,7,45,2,10,0,0,0.7741,1,0
P8520,2025-10-16,74,Casual,29.9,3.2,21.6,0.0,7,45,1,26,0,14,0.4746,1,0
P10721,2025-11-30,29,Regular,45.0,2.8,30.9,46.84,2,75,26,37,3,22,0.312,0,0
P7976,2025-12-04,25,Regular,31.9,6.6,52.0,33.44,1,75,12,36,2,15,0.2767,0,0
P8902,2025-06-02,210,Casual,11.4,1.7,9.8,0.0,0,45,2,5,0,5,0.2698,0,0
P7787,2025-10-05,85,Hardcore,162.1,11.3,76.8,75.26,3,112,39,97,5,81,0.0,0,0
P3933,2025-11-22,37,Regular,39.6,3.2,40.7,34.17,1,75,17,34,2,19,0.0,0,0
P3459,2025-11-29,30,Regular,33.4,6.7,20.3,15.66,2,75,19,70,1,16,0.1745,0,0
P6336,2025-12-26,3,Casual,14.3,4.3,24.1,0.0,5,45,7,4,0,7,0.6198,0,0
P10788,2025-06-11,201,Regular,17.6,6.3,46.3,29.85,3,75,9,43,1,8,0.2202,0,0
P7012,2025-11-15,44,Whale,197.2,9.0,80.2,756.28,0,97,49,370,50,98,0.0,0,0
P7399,2025-04-02,271,Hardcore,98.3,9.9,74.1,25.27,1,112,57,159,1,49,0.0,0,0
P6786,2025-12-04,25,Casual,3.5,0.9,21.8,0.0,10,45,3,1,0,1,0.8729,1,0
P10247,2025-12-24,5,Regular,59.7,3.4,10.0,29.32,3,75,11,33,1,29,0.4192,0,0
P8357,2025-12-06,23,Hardcore,143.3,9.2,147.4,92.83,2,112,44,113,6,71,0.0,0,0
P10356,2025-08-31,120,Hardcore,122.8,3.5,63.4,86.66,2,112,51,75,5,61,0.0094,0,0
P9497,2025-12-18,11,Regular,52.9,6.5,32.5,14.12,0,75,18,45,1,26,0.2344,0,0
P10202,2025-07-02,180,Regular,19.1,6.4,98.3,7.52,1,75,9,53,1,9,0.0108,0,0
P2048,2025-11-13,46,Hardcore,170.6,10.9,88.8,81.35,4,112,41,119,5,85,0.0,0,0
P3703,2025-09-05,115,Casual,6.1,3.4,19.5,5.0,7,45,4,20,1,3,0.5749,1,0
P8253,2025-11-23,36,Hardcore,109.6,5.7,221.9,87.14,2,112,25,189,5,54,0.0,0,0
P6895,2025-11-14,45,Casual,37.8,1.8,23.9,0.0,6,45,2,37,0,18,0.567,0,0
P2793,2025-12-11,18,Regular,29.0,3.7,63.5,46.93,4,75,17,27,3,14,0.3563,0,0
P6805,2025-12-19,10,Casual,5.1,2.1,29.7,0.0,1,45,3,20,0,2,0.5074,0,0
P9026,2025-11-05,54,Hardcore,118.7,13.2,121.8,75.01,5,112,39,140,5,59,0.0459,0,0
P6529,2025-10-25,65,Casual,7.9,1.7,12.5,0.0,24,45,0,14,0,3,0.8739,1,0
P3749,2025-11-18,41,Regular,24.7,3.2,38.8,23.61,7,75,7,14,1,12,0.3924,1,0
P9189,2025-05-23,220,Casual,36.2,4.1,13.1,0.0,1,45,5,11,0,18,0.4136,0,0
P9881,2025-11-12,47,Regular,60.6,2.7,47.6,24.73,3,75,13,75,1,30,0.1857,0,0
P3796,2025-07-26,156,Casual,9.4,0.5,19.6,0.0,3,45,4,2,0,4,0.4087,0,0
P6652,2025-08-18,133,Casual,1.3,1.5,17.6,0.0,4,45,7,3,0,0,0.3592,0,0
P2353,2025-10-09,81,Regular,25.4,5.1,39.3,21.69,11,75,10,45,1,12,0.5346,1,0
P10093,2025-12-07,22,Regular,41.4,6.2,34.7,19.89,0,75,15,40,1,20,0.1884,0,0
P3735,2025-11-03,56,Hardcore,178.5,10.5,121.2,121.91,1,112,39,118,8,89,0.0,0,0
P6695,2025-10-24,66,Casual,1.5,2.7,24.0,0.0,7,45,4,13,0,0,0.5315,1,0
P1115,2025-12-13,16,Hardcore,162.8,10.7,63.4,73.64,12,112,34,183,4,81,0.4092,1,0
P2258,2025-06-09,203,Casual,23.2,2.8,26.9,0.0,2,45,2,4,0,11,0.4054,0,0
P1625,2025-09-25,95,Casual,18.1,0.6,20.9,0.0,4,45,1,11,0,9,0.4302,0,0
P1213,2025-10-14,76,Casual,12.9,1.4,8.4,0.0,3,45,6,0,0,6,0.409,0,0
P3406,2025-12-25,4,Casual,11.5,0.5,5.7,0.0,14,45,0,2,0,5,0.95,1,0
P7553,2025-03-06,298,Casual,4.8,5.8,19.1,0.0,1,45,8,19,0,2,0.3027,0,0
P6519,2025-10-06,84,Regular,36.1,6.6,57.4,61.69,1,75,11,42,4,18,0.063,0,0
P2501,2025-06-18,194,Regular,40.5,7.2,46.4,12.92,1,75,8,74,1,20,0.1238,0,0
P6220,2025-07-02,180,Casual,3.5,1.8,22.6,5.0,2,45,5,31,1,1,0.3557,0,0
P8951,2025-10-22,68,Casual,19.9,1.2,15.8,0.0,5,45,6,5,0,9,0.5533,0,0
P6358,2025-11-14,45,Hardcore,99.9,23.6,74.1,53.25,3,112,60,230,3,49,0.0,0,0
P1546,2025-03-29,275,Casual,15.1,1.5,23.4,0.0,4,45,2,3,0,7,0.4286,0,0
P4796,2025-03-03,301,Regular,42.7,8.4,70.8,18.15,6,75,20,48,1,21,0.2348,0,0
P6956,2025-08-23,128,Casual,2.2,4.7,13.0,0.0,6,45,2,12,0,1,0.5403,0,0
P2784,2025-09-22,98,Regular,37.6,9.1,19.9,35.81,2,75,6,40,2,18,0.2152,0,0
P2733,2025-11-01,58,Regular,43.9,4.6,22.9,40.76,2,75,9,46,2,21,0.2238,0,0
P8793,2025-09-05,115,Regular,15.5,4.6,63.8,27.08,9,75,12,53,1,7,0.4307,1,0
P2220,2025-12-23,6,Whale,165.4,6.1,106.6,1091.46,5,97,62,436,72,82,0.0319,0,0
P9484,2025-10-21,69,Regular,46.4,6.4,34.0,38.07,12,75,16,51,2,23,0.4636,1,0
P3670,2025-12-23,6,Regular,29.4,7.6,22.2,18.62,10,75,13,33,1,14,0.5638,1,0
P2641,2025-07-28,154,Hardcore,135.4,8.2,174.1,137.21,4,112,57,186,9,67,0.0,0,0
P3756,2025-11-17,42,Regular,33.7,6.0,52.2,20.75,4,75,14,42,1,16,0.1808,0,0
P9340,2025-10-05,85,Hardcore,161.9,17.7,108.1,114.43,1,112,48,169,7,80,0.0,0,0
P5396,2025-05-08,235,Casual,11.4,2.2,12.3,0.0,18,45,1,2,0,5,0.8702,1,0
P8238,2025-08-17,134,Regular,57.5,6.0,57.0,29.51,1,75,22,80,1,28,0.0855,0,0
P10964,2025-12-13,16,Regular,57.9,2.0,74.4,25.74,1,75,14,46,1,28,0.3185,0,0
P9047,2025-12-16,13,Casual,11.0,2.1,16.9,0.0,1,45,3,3,0,5,0.4629,0,0
P8903,2025-12-28,1,Hardcore,123.0,9.9,150.5,116.8,3,112,30,160,7,61,0.0451,0,0
P6915,2025-11-12,47,Casual,19.6,1.7,15.5,10.0,0,45,2,0,1,9,0.3127,0,0
P8200,2025-10-15,75,Casual,10.2,1.7,6.7,0.0,1,45,2,4,0,5,0.3036,0,0
P7003,2025-12-27,2,Regular,34.7,2.7,37.5,26.4,1,75,20,43,1,17,0.2808,0,0
P8756,2025-09-04,116,Casual,7.8,0.7,17.8,0.0,6,45,3,17,0,3,0.4386,0,0
P1042,2025-12-07,22,Casual,29.5,3.9,9.1,0.0,21,45,4,33,0,14,0.9167,1,0
P10516,2025-07-15,167,Regular,45.1,2.4,64.8,25.66,3,75,21,43,1,22,0.2013,0,0
P1139,2025-10-18,72,Whale,187.8,8.6,60.2,1220.97,6,97,76,279,81,93,0.0,0,0
P1788,2025-09-07,113,Regular,18.0,7.9,36.9,41.87,5,75,24,41,2,9,0.1641,0,0
P3403,2025-12-01,28,Casual,7.2,0.9,19.3,0.0,0,45,0,17,0,3,0.4187,0,0
P6649,2025-12-16,13,Regular,45.5,2.0,21.9,17.92,0,75,33,30,1,22,0.2287,0,0
P8247,2025-08-15,136,Hardcore,148.1,12.1,163.2,134.35,4,112,42,162,8,74,0.0,0,0
P4769,2025-12-10,19,Casual,8.7,1.5,7.0,0.0,1,45,1,6,0,4,0.5172,0,0
P9181,2025-12-19,10,Casual,3.6,1.2,22.3,0.0,4,45,1,22,0,1,0.6355,0,0
P9783,2025-08-29,122,Regular,33.5,1.4,33.0,17.4,8,75,28,46,1,16,0.3493,1,0
P9629,2025-09-04,116,Regular,24.6,3.5,53.3,15.6,5,75,8,34,1,12,0.2413,0,0
P6311,2025-09-13,107,Regular,45.9,3.6,66.8,32.97,7,75,14,69,2,22,0.3553,1,0
P8017,2025-12-21,8,Casual,3.8,3.1,16.6,0.0,2,45,17,5,0,1,0.4795,0,0
P3358,2025-12-15,14,Regular,63.3,4.1,65.5,54.66,3,75,13,34,3,31,0.2598,0,0
P3949,2025-12-21,8,Hardcore,143.5,13.4,82.0,64.29,1,112,30,174,4,71,0.0,0,0
P2436,2025-10-29,61,Casual,2.7,2.3,31.8,0.0,3,45,5,17,0,1,0.4123,0,0
P8555,2025-12-03,26,Regular,36.1,3.5,37.3,12.87,1,75,7,66,1,18,0.2939,0,0
P2003,2025-11-25,34,Regular,44.0,7.5,81.7,12.21,7,75,6,14,1,22,0.3608,1,0
P1722,2025-10-26,64,Casual,33.2,6.4,13.5,0.0,6,45,5,7,0,16,0.5153,0,0
P9467,2025-12-19,10,Regular,34.2,4.1,64.6,6.46,5,75,11,18,1,17,0.3618,0,0
P7348,2025-10-16,74,Regular,29.4,3.1,38.1,33.62,0,75,14,44,2,14,0.0262,0,0
P2397,2025-09-16,104,Casual,2.8,1.5,7.9,0.0,1,45,3,35,0,1,0.2971,0,0
P4316,2025-12-10,19,Regular,27.6,5.7,42.0,35.56,7,75,17,39,2,13,0.5024,1,0
P5967,2025-11-23,36,Regular,25.0,4.6,36.1,28.01,7,75,9,37,1,12,0.2834,1,0
P10059,2025-05-20,223,Casual,1.9,1.3,16.4,0.0,22,45,1,4,0,0,0.8823,1,0
P4082,2025-10-31,59,Casual,17.3,0.8,31.8,0.0,6,45,0,12,0,8,0.5561,0,0
P7880,2025-10-27,63,Hardcore,149.9,9.4,96.7,79.9,3,112,28,191,5,74,0.0,0,0
P10600,2025-12-09,20,Casual,9.0,0.5,5.0,0.0,2,45,2,12,0,4,0.5699,0,0
P2181,2025-05-31,212,Casual,10.9,0.8,14.5,0.0,12,45,4,3,0,5,0.7146,1,0
P7070,2025-12-01,28,Hardcore,191.5,11.8,104.6,110.56,7,112,24,82,7,95,0.1683,1,0
P1174,2025-12-11,18,Regular,31.3,4.3,39.2,51.96,4,75,19,49,3,15,0.38,0,0
P1642,2025-11-01,58,Casual,8.8,2.4,14.2,0.0,0,45,2,6,0,4,0.1847,0,0
P9261,2025-11-27,32,Casual,23.9,1.6,19.8,0.0,2,45,2,9,0,11,0.436,0,0
P5155,2025-07-22,160,Casual,8.2,2.5,24.1,0.0,6,45,2,10,0,4,0.5464,0,0
P5711,2025-12-25,4,Regular,42.0,7.5,49.3,11.39,2,75,17,77,1,21,0.2317,0,0
P4314,2025-10-28,62,Casual,3.6,0.5,8.2,0.0,4,45,6,17,0,1,0.4952,0,0
P6642,2025-06-08,204,Casual,5.5,1.0,5.0,0.0,0,45,7,16,0,2,0.3795,0,0
P8826,2025-12-07,22,Hardcore,134.4,13.9,80.0,147.59,2,112,26,94,9,67,0.0,0,0
P7694,2025-08-14,137,Regular,19.4,4.8,32.7,23.54,1,75,9,54,1,9,0.0787,0,0
P3442,2025-05-23,220,Hardcore,134.5,10.7,71.0,73.11,5,112,39,121,4,67,0.01,0,0
P8557,2025-12-14,15,Regular,17.6,4.7,18.8,62.96,3,75,9,38,4,8,0.3486,0,0
P1300,2025-05-26,217,Casual,2.5,4.4,15.7,0.0,2,45,3,2,0,1,0.3941,0,0
P4616,2025-12-19,10,Regular,34.1,1.6,25.7,34.55,5,75,8,22,2,17,0.4001,0,0
P9170,2025-09-14,106,Hardcore,232.0,8.0,125.0,103.19,3,112,33,175,6,100,0.0,0,0
P5677,2025-08-21,130,Whale,131.5,11.2,125.7,673.02,3,97,51,242,44,65,0.0,0,0
P1724,2025-09-14,106,Regular,49.8,6.5,58.4,23.15,0,75,8,63,1,24,0.0,0,0
P3211,2025-10-26,64,Hardcore,155.2,5.9,89.0,75.42,2,112,34,133,5,77,0.0141,0,0
P3052,2025-09-26,94,Casual,4.8,0.5,5.5,0.0,1,45,0,19,0,2,0.3834,0,0
P8449,2025-11-10,49,Casual,26.9,1.9,11.5,0.0,4,45,6,12,0,13,0.4758,0,0
